INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-09-02T05:00:00-00:00,2019-09-02T06:00:00-00:00,2019-09-01,23,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,35.65641,1
2019-09-01T10:00:00-00:00,2019-09-01T11:00:00-00:00,2019-09-01,4,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,29.30057,1
2019-09-01T17:00:00-00:00,2019-09-01T18:00:00-00:00,2019-09-01,11,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,22.18026,1
2019-09-01T23:00:00-00:00,2019-09-02T00:00:00-00:00,2019-09-01,17,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,38.30641,1
2019-09-02T03:00:00-00:00,2019-09-02T04:00:00-00:00,2019-09-01,21,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,48.35623,1
2019-09-01T08:00:00-00:00,2019-09-01T09:00:00-00:00,2019-09-01,2,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,31.11425,1
2019-09-01T14:00:00-00:00,2019-09-01T15:00:00-00:00,2019-09-01,8,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,26.77,1
2019-09-01T16:00:00-00:00,2019-09-01T17:00:00-00:00,2019-09-01,10,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,16.47304,1
2019-09-01T22:00:00-00:00,2019-09-01T23:00:00-00:00,2019-09-01,16,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,35.20868,1
2019-09-02T00:00:00-00:00,2019-09-02T01:00:00-00:00,2019-09-01,18,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,42.08039,1
2019-09-02T01:00:00-00:00,2019-09-02T02:00:00-00:00,2019-09-01,19,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,57.93623,1
2019-09-01T18:00:00-00:00,2019-09-01T19:00:00-00:00,2019-09-01,12,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,27.08909,1
2019-09-01T19:00:00-00:00,2019-09-01T20:00:00-00:00,2019-09-01,13,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,28.33783,1
2019-09-01T11:00:00-00:00,2019-09-01T12:00:00-00:00,2019-09-01,5,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,28.83191,1
2019-09-02T00:00:00-00:00,2019-09-02T01:00:00-00:00,2019-09-01,18,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.59309,2
2019-09-02T04:00:00-00:00,2019-09-02T05:00:00-00:00,2019-09-01,22,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T13:00:00-00:00,2019-09-01T14:00:00-00:00,2019-09-01,7,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T19:00:00-00:00,2019-09-01T20:00:00-00:00,2019-09-01,13,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T14:00:00-00:00,2019-09-01T15:00:00-00:00,2019-09-01,8,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T18:00:00-00:00,2019-09-01T19:00:00-00:00,2019-09-01,12,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T20:00:00-00:00,2019-09-01T21:00:00-00:00,2019-09-01,14,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T23:00:00-00:00,2019-09-02T00:00:00-00:00,2019-09-01,17,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.74657,2
2019-09-02T02:00:00-00:00,2019-09-02T03:00:00-00:00,2019-09-01,20,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.27782,2
2019-09-01T12:00:00-00:00,2019-09-01T13:00:00-00:00,2019-09-01,6,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T21:00:00-00:00,2019-09-01T22:00:00-00:00,2019-09-01,15,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-02T03:00:00-00:00,2019-09-02T04:00:00-00:00,2019-09-01,21,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-02T06:00:00-00:00,2019-09-02T07:00:00-00:00,2019-09-01,24,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T17:00:00-00:00,2019-09-01T18:00:00-00:00,2019-09-01,11,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-02T01:00:00-00:00,2019-09-02T02:00:00-00:00,2019-09-01,19,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-3.91107,2
2019-09-02T05:00:00-00:00,2019-09-02T06:00:00-00:00,2019-09-01,23,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T08:00:00-00:00,2019-09-01T09:00:00-00:00,2019-09-01,2,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T07:00:00-00:00,2019-09-01T08:00:00-00:00,2019-09-01,1,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T10:00:00-00:00,2019-09-01T11:00:00-00:00,2019-09-01,4,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T16:00:00-00:00,2019-09-01T17:00:00-00:00,2019-09-01,10,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T09:00:00-00:00,2019-09-01T10:00:00-00:00,2019-09-01,3,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T11:00:00-00:00,2019-09-01T12:00:00-00:00,2019-09-01,5,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T15:00:00-00:00,2019-09-01T16:00:00-00:00,2019-09-01,9,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0,2
2019-09-01T22:00:00-00:00,2019-09-01T23:00:00-00:00,2019-09-01,16,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCC,LMP_CONG_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.35905,2
2019-09-01T13:00:00-00:00,2019-09-01T14:00:00-00:00,2019-09-01,7,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,30.28039,3
2019-09-01T18:00:00-00:00,2019-09-01T19:00:00-00:00,2019-09-01,12,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,26.797,3
2019-09-01T16:00:00-00:00,2019-09-01T17:00:00-00:00,2019-09-01,10,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,16.16431,3
2019-09-02T00:00:00-00:00,2019-09-02T01:00:00-00:00,2019-09-01,18,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,44.07507,3
2019-09-01T17:00:00-00:00,2019-09-01T18:00:00-00:00,2019-09-01,11,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,21.8095,3
2019-09-02T04:00:00-00:00,2019-09-02T05:00:00-00:00,2019-09-01,22,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,40.82259,3
2019-09-01T11:00:00-00:00,2019-09-01T12:00:00-00:00,2019-09-01,5,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,28.93608,3
2019-09-01T10:00:00-00:00,2019-09-01T11:00:00-00:00,2019-09-01,4,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,29.40053,3
2019-09-02T06:00:00-00:00,2019-09-02T07:00:00-00:00,2019-09-01,24,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,33.92857,3
2019-09-01T14:00:00-00:00,2019-09-01T15:00:00-00:00,2019-09-01,8,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,26.55491,3
2019-09-02T05:00:00-00:00,2019-09-02T06:00:00-00:00,2019-09-01,23,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,36.15536,3
2019-09-02T01:00:00-00:00,2019-09-02T02:00:00-00:00,2019-09-01,19,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,63.65511,3
2019-09-01T19:00:00-00:00,2019-09-01T20:00:00-00:00,2019-09-01,13,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,28.23337,3
2019-09-02T03:00:00-00:00,2019-09-02T04:00:00-00:00,2019-09-01,21,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,49.63176,3
2019-09-01T12:00:00-00:00,2019-09-01T13:00:00-00:00,2019-09-01,6,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,29.23743,3
2019-09-01T07:00:00-00:00,2019-09-01T08:00:00-00:00,2019-09-01,1,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,33.04239,3
2019-09-01T23:00:00-00:00,2019-09-02T00:00:00-00:00,2019-09-01,17,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,40.31899,3
2019-09-01T21:00:00-00:00,2019-09-01T22:00:00-00:00,2019-09-01,15,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,33.01947,3
2019-09-01T15:00:00-00:00,2019-09-01T16:00:00-00:00,2019-09-01,9,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,16.6116,3
2019-09-01T09:00:00-00:00,2019-09-01T10:00:00-00:00,2019-09-01,3,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,30.07343,3
2019-09-01T22:00:00-00:00,2019-09-01T23:00:00-00:00,2019-09-01,16,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,36.78533,3
2019-09-01T20:00:00-00:00,2019-09-01T21:00:00-00:00,2019-09-01,14,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,32.19497,3
2019-09-02T02:00:00-00:00,2019-09-02T03:00:00-00:00,2019-09-01,20,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,65.02508,3
2019-09-01T08:00:00-00:00,2019-09-01T09:00:00-00:00,2019-09-01,2,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCE,LMP_ENE_PRC,DLAP_PGAE-APND,ALL_APNODES,0,31.38732,3
2019-09-01T15:00:00-00:00,2019-09-01T16:00:00-00:00,2019-09-01,9,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0.2907,4
2019-09-01T08:00:00-00:00,2019-09-01T09:00:00-00:00,2019-09-01,2,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.27307,4
2019-09-02T01:00:00-00:00,2019-09-02T02:00:00-00:00,2019-09-01,19,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-1.8078,4
2019-09-02T05:00:00-00:00,2019-09-02T06:00:00-00:00,2019-09-01,23,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.49894,4
2019-09-02T00:00:00-00:00,2019-09-02T01:00:00-00:00,2019-09-01,18,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-1.40159,4
2019-09-01T16:00:00-00:00,2019-09-01T17:00:00-00:00,2019-09-01,10,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0.30874,4
2019-09-01T09:00:00-00:00,2019-09-01T10:00:00-00:00,2019-09-01,3,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.15037,4
2019-09-02T02:00:00-00:00,2019-09-02T03:00:00-00:00,2019-09-01,20,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-1.95725,4
2019-09-02T04:00:00-00:00,2019-09-02T05:00:00-00:00,2019-09-01,22,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.99607,4
2019-09-01T22:00:00-00:00,2019-09-01T23:00:00-00:00,2019-09-01,16,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-1.21759,4
2019-09-01T20:00:00-00:00,2019-09-01T21:00:00-00:00,2019-09-01,14,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.22536,4
2019-09-01T13:00:00-00:00,2019-09-01T14:00:00-00:00,2019-09-01,7,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.15443,4
2019-09-01T21:00:00-00:00,2019-09-01T22:00:00-00:00,2019-09-01,15,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.90804,4
2019-09-02T03:00:00-00:00,2019-09-02T04:00:00-00:00,2019-09-01,21,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-1.27554,4
2019-09-01T12:00:00-00:00,2019-09-01T13:00:00-00:00,2019-09-01,6,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0.00292,4
2019-09-01T11:00:00-00:00,2019-09-01T12:00:00-00:00,2019-09-01,5,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.10417,4
2019-09-01T10:00:00-00:00,2019-09-01T11:00:00-00:00,2019-09-01,4,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.09996,4
2019-09-01T07:00:00-00:00,2019-09-01T08:00:00-00:00,2019-09-01,1,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.05287,4
2019-09-01T17:00:00-00:00,2019-09-01T18:00:00-00:00,2019-09-01,11,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0.37076,4
2019-09-01T14:00:00-00:00,2019-09-01T15:00:00-00:00,2019-09-01,8,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0.21509,4
2019-09-01T23:00:00-00:00,2019-09-02T00:00:00-00:00,2019-09-01,17,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-1.26602,4
2019-09-01T19:00:00-00:00,2019-09-01T20:00:00-00:00,2019-09-01,13,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0.10446,4
2019-09-01T18:00:00-00:00,2019-09-01T19:00:00-00:00,2019-09-01,12,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,0.29209,4
2019-09-02T06:00:00-00:00,2019-09-02T07:00:00-00:00,2019-09-01,24,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,MCL,LMP_LOSS_PRC,DLAP_PGAE-APND,ALL_APNODES,0,-0.48857,4
2019-09-02T07:00:00-00:00,2019-09-02T08:00:00-00:00,2019-09-02,1,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,33.04794,5
2019-09-02T11:00:00-00:00,2019-09-02T12:00:00-00:00,2019-09-02,5,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,29.41639,5
2019-09-02T20:00:00-00:00,2019-09-02T21:00:00-00:00,2019-09-02,14,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,34.04961,5
2019-09-02T22:00:00-00:00,2019-09-02T23:00:00-00:00,2019-09-02,16,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,39.67457,5
2019-09-02T23:00:00-00:00,2019-09-03T00:00:00-00:00,2019-09-02,17,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,40.98,5
2019-09-03T04:00:00-00:00,2019-09-03T05:00:00-00:00,2019-09-02,22,0,DLAP_PGAE-APND,DLAP_PGAE-APND,DLAP_PGAE-APND,DAM,LMP,LMP_PRC,DLAP_PGAE-APND,ALL_APNODES,0,40.13262,5
