timestamp,MOER,MOER version,frequency
2019-08-01T00:00:00+00:00,0.28801977680032,1.0,None
2019-08-01T00:05:00+00:00,0.286905963447535,1.0,None
2019-08-01T00:10:00+00:00,0.287017147608931,1.0,None
2019-08-01T00:15:00+00:00,0.282487515827753,1.0,None
2019-08-01T00:20:00+00:00,0.279804417454118,1.0,None
2019-08-01T00:25:00+00:00,0.27618978202776,1.0,None
2019-08-01T00:30:00+00:00,0.282542286350608,1.0,None
2019-08-01T00:35:00+00:00,0.284125921248446,1.0,None
2019-08-01T00:40:00+00:00,0.30539375343734,1.0,None
2019-08-01T00:45:00+00:00,0.314213888896911,1.0,None
2019-08-01T00:50:00+00:00,0.313832357434701,1.0,None
2019-08-01T00:55:00+00:00,0.311892275974121,1.0,None
2019-08-01T01:00:00+00:00,0.278573285641376,1.0,None
2019-08-01T01:05:00+00:00,0.264644046268817,1.0,None
2019-08-01T01:10:00+00:00,0.287183540457366,1.0,None
2019-08-01T01:15:00+00:00,0.293362422222763,1.0,None
2019-08-01T01:20:00+00:00,0.295182118074108,1.0,None
2019-08-01T01:25:00+00:00,0.314008170813067,1.0,None
2019-08-01T01:30:00+00:00,0.324201841444803,1.0,None
2019-08-01T01:35:00+00:00,0.34844371302474,1.0,None
2019-08-01T01:40:00+00:00,0.36365797840453,1.0,None
2019-08-01T01:45:00+00:00,0.393147961484461,1.0,None
2019-08-01T01:50:00+00:00,0.455865796747105,1.0,None
2019-08-01T01:55:00+00:00,0.478233968740162,1.0,None
2019-08-01T02:00:00+00:00,0.459444283628379,1.0,None
2019-08-01T02:05:00+00:00,0.497039756385665,1.0,None
2019-08-01T02:10:00+00:00,0.527259392371075,1.0,None
2019-08-01T02:15:00+00:00,0.527050168973768,1.0,None
2019-08-01T02:20:00+00:00,0.563895614191073,1.0,None
2019-08-01T02:25:00+00:00,0.59338340645009,1.0,None
2019-08-01T02:30:00+00:00,0.564902405942199,1.0,None
2019-08-01T02:35:00+00:00,0.575310010236209,1.0,None
2019-08-01T02:40:00+00:00,0.57669384226667,1.0,None
2019-08-01T02:45:00+00:00,0.452563901006251,1.0,None
2019-08-01T02:50:00+00:00,0.423820221070746,1.0,None
2019-08-01T02:55:00+00:00,0.411629836257797,1.0,None
2019-08-01T03:00:00+00:00,0.425594238306029,1.0,None
2019-08-01T03:05:00+00:00,0.39817863400872,1.0,None
2019-08-01T03:10:00+00:00,0.384173592232529,1.0,None
2019-08-01T03:15:00+00:00,0.360841349496173,1.0,None
2019-08-01T03:20:00+00:00,0.368044768662102,1.0,None
2019-08-01T03:25:00+00:00,0.356518969373479,1.0,None
2019-08-01T03:30:00+00:00,0.356518969373479,1.0,None
2019-08-01T03:35:00+00:00,0.356518969373479,1.0,None
2019-08-01T03:40:00+00:00,0.349326394771076,1.0,None
2019-08-01T03:45:00+00:00,0.349326394771076,1.0,None
2019-08-01T03:50:00+00:00,0.349326394771076,1.0,None
2019-08-01T03:55:00+00:00,0.349326394771076,1.0,None
2019-08-01T04:00:00+00:00,0.397097463887556,1.0,None
2019-08-01T04:05:00+00:00,0.414577476256824,1.0,None
2019-08-01T04:10:00+00:00,0.415598727425984,1.0,None
2019-08-01T04:15:00+00:00,0.389541103472348,1.0,None
2019-08-01T04:20:00+00:00,0.386583495238162,1.0,None
2019-08-01T04:25:00+00:00,0.385488084781056,1.0,None
2019-08-01T04:30:00+00:00,0.384830838506793,1.0,None
2019-08-01T04:35:00+00:00,0.354926133027801,1.0,None
2019-08-01T04:40:00+00:00,0.337059988472404,1.0,None
2019-08-01T04:45:00+00:00,0.32882907429771,1.0,None
2019-08-01T04:50:00+00:00,0.314144549414977,1.0,None
2019-08-01T04:55:00+00:00,0.3121788353497,1.0,None
2019-08-01T05:00:00+00:00,0.325911777168345,1.0,None
2019-08-01T05:05:00+00:00,0.331215864142698,1.0,None
2019-08-01T05:10:00+00:00,0.342745716450012,1.0,None
2019-08-01T05:15:00+00:00,0.360725455069811,1.0,None
2019-08-01T05:20:00+00:00,0.342367252137082,1.0,None
2019-08-01T05:25:00+00:00,0.332286956487656,1.0,None
2019-08-01T05:30:00+00:00,0.325911777168345,1.0,None
2019-08-01T05:35:00+00:00,0.318802344219637,1.0,None
2019-08-01T05:40:00+00:00,0.312575812099355,1.0,None
2019-08-01T05:45:00+00:00,0.298957559755569,1.0,None
2019-08-01T05:50:00+00:00,0.297406568089353,1.0,None
2019-08-01T05:55:00+00:00,0.292985601025519,1.0,None
2019-08-01T06:00:00+00:00,0.318673962114064,1.0,None
2019-08-01T06:05:00+00:00,0.349574614780656,1.0,None
2019-08-01T06:10:00+00:00,0.365183885171278,1.0,None
2019-08-01T06:15:00+00:00,0.336921747672717,1.0,None
2019-08-01T06:20:00+00:00,0.321003681074237,1.0,None
2019-08-01T06:25:00+00:00,0.304042126474317,1.0,None
2019-08-01T06:30:00+00:00,0.314543826526592,1.0,None
2019-08-01T06:35:00+00:00,0.311337341036551,1.0,None
2019-08-01T06:40:00+00:00,0.287215964606896,1.0,None
2019-08-01T06:45:00+00:00,0.279071149694131,1.0,None
2019-08-01T06:50:00+00:00,0.278827859031608,1.0,None
2019-08-01T06:55:00+00:00,0.268702432471349,1.0,None
2019-08-01T07:00:00+00:00,0.374312618849154,1.0,None
2019-08-01T07:05:00+00:00,0.371793845152536,1.0,None
2019-08-01T07:10:00+00:00,0.408426819391699,1.0,None
2019-08-01T07:15:00+00:00,0.311635026878337,1.0,None
2019-08-01T07:20:00+00:00,0.330181589490586,1.0,None
2019-08-01T07:25:00+00:00,0.31595309937463,1.0,None
2019-08-01T07:30:00+00:00,0.331708108323842,1.0,None
2019-08-01T07:35:00+00:00,0.322659957571832,1.0,None
2019-08-01T07:40:00+00:00,0.298556153465939,1.0,None
2019-08-01T07:45:00+00:00,0.298888170768773,1.0,None
2019-08-01T07:50:00+00:00,0.2926790668259,1.0,None
2019-08-01T07:55:00+00:00,0.301059487853325,1.0,None
2019-08-01T08:00:00+00:00,0.308014245057978,1.0,None
2019-08-01T08:05:00+00:00,0.306011925323968,1.0,None
2019-08-01T08:10:00+00:00,0.29981575429731,1.0,None
2019-08-01T08:15:00+00:00,0.304650491362399,1.0,None
2019-08-01T08:20:00+00:00,0.346463913645476,1.0,None
2019-08-01T08:25:00+00:00,0.344530497011301,1.0,None
2019-08-01T08:30:00+00:00,0.322688431723498,1.0,None
2019-08-01T08:35:00+00:00,0.291270683118071,1.0,None
2019-08-01T08:40:00+00:00,0.287212247065794,1.0,None
2019-08-01T08:45:00+00:00,0.276670724870827,1.0,None
2019-08-01T08:50:00+00:00,0.275991149029709,1.0,None
2019-08-01T08:55:00+00:00,0.2752387576099,1.0,None
2019-08-01T09:00:00+00:00,0.29145489566416,1.0,None
2019-08-01T09:05:00+00:00,0.290572740362328,1.0,None
2019-08-01T09:10:00+00:00,0.280200758917744,1.0,None
2019-08-01T09:15:00+00:00,0.279135043149631,1.0,None
2019-08-01T09:20:00+00:00,0.278999410549325,1.0,None
2019-08-01T09:25:00+00:00,0.275870188225109,1.0,None
2019-08-01T09:30:00+00:00,0.271349210228197,1.0,None
2019-08-01T09:35:00+00:00,0.271349210228197,1.0,None
2019-08-01T09:40:00+00:00,0.271447782959349,1.0,None
2019-08-01T09:45:00+00:00,0.271136306170505,1.0,None
2019-08-01T09:50:00+00:00,0.271136306170505,1.0,None
2019-08-01T09:55:00+00:00,0.270563454058153,1.0,None
2019-08-01T10:00:00+00:00,0.278340592582132,1.0,None
2019-08-01T10:05:00+00:00,0.278009879438917,1.0,None
2019-08-01T10:10:00+00:00,0.278947787564433,1.0,None
2019-08-01T10:15:00+00:00,0.279009735146304,1.0,None
2019-08-01T10:20:00+00:00,0.278677609163502,1.0,None
2019-08-01T10:25:00+00:00,0.276629969882755,1.0,None
2019-08-01T10:30:00+00:00,0.272583271267043,1.0,None
2019-08-01T10:35:00+00:00,0.269333740218035,1.0,None
2019-08-01T10:40:00+00:00,0.269333740218035,1.0,None
2019-08-01T10:45:00+00:00,0.266860075461967,1.0,None
2019-08-01T10:50:00+00:00,0.266860075461967,1.0,None
2019-08-01T10:55:00+00:00,0.266860075461967,1.0,None
2019-08-01T11:00:00+00:00,0.265039142594872,1.0,None
2019-08-01T11:05:00+00:00,0.265380180335066,1.0,None
2019-08-01T11:10:00+00:00,0.27028740693894,1.0,None
2019-08-01T11:15:00+00:00,0.271899239547228,1.0,None
2019-08-01T11:20:00+00:00,0.275321789105601,1.0,None
2019-08-01T11:25:00+00:00,0.275794220927341,1.0,None
2019-08-01T11:30:00+00:00,0.28143840639554,1.0,None
2019-08-01T11:35:00+00:00,0.28143840639554,1.0,None
2019-08-01T11:40:00+00:00,0.28143840639554,1.0,None
2019-08-01T11:45:00+00:00,0.288540968356937,1.0,None
2019-08-01T11:50:00+00:00,0.285281982150697,1.0,None
2019-08-01T11:55:00+00:00,0.292891427483752,1.0,None
2019-08-01T12:00:00+00:00,0.261645610588008,1.0,None
2019-08-01T12:05:00+00:00,0.2616142020772,1.0,None
2019-08-01T12:10:00+00:00,0.26274806018537,1.0,None
2019-08-01T12:15:00+00:00,0.281851390274678,1.0,None
2019-08-01T12:20:00+00:00,0.284171490235688,1.0,None
2019-08-01T12:25:00+00:00,0.286704168214486,1.0,None
2019-08-01T12:30:00+00:00,0.295610165568098,1.0,None
2019-08-01T12:35:00+00:00,0.298864913255579,1.0,None
2019-08-01T12:40:00+00:00,0.300879296466059,1.0,None
2019-08-01T12:45:00+00:00,0.307176539863137,1.0,None
2019-08-01T12:50:00+00:00,0.309058985592229,1.0,None
2019-08-01T12:55:00+00:00,0.297723664909572,1.0,None
2019-08-01T13:00:00+00:00,0.285037886942133,1.0,None
2019-08-01T13:05:00+00:00,0.291832232513731,1.0,None
2019-08-01T13:10:00+00:00,0.300144837241002,1.0,None
2019-08-01T13:15:00+00:00,0.293172147841597,1.0,None
2019-08-01T13:20:00+00:00,0.292214677321806,1.0,None
2019-08-01T13:25:00+00:00,0.293891283191139,1.0,None
2019-08-01T13:30:00+00:00,0.293720981680978,1.0,None
2019-08-01T13:35:00+00:00,0.290411567969496,1.0,None
2019-08-01T13:40:00+00:00,0.286241191549979,1.0,None
2019-08-01T13:45:00+00:00,0.285416201911417,1.0,None
2019-08-01T13:50:00+00:00,0.285416201911417,1.0,None
2019-08-01T13:55:00+00:00,0.285416201911417,1.0,None
2019-08-01T14:00:00+00:00,0.275091278893061,1.0,None
2019-08-01T14:05:00+00:00,0.267909163194946,1.0,None
2019-08-01T14:10:00+00:00,0.269770633690176,1.0,None
2019-08-01T14:15:00+00:00,0.282151129626958,1.0,None
2019-08-01T14:20:00+00:00,0.272323308783122,1.0,None
2019-08-01T14:25:00+00:00,0.270380763031619,1.0,None
2019-08-01T14:30:00+00:00,0.257919952598342,1.0,None
2019-08-01T14:35:00+00:00,0.200449224657459,1.0,None
2019-08-01T14:40:00+00:00,0.196651837888784,1.0,None
2019-08-01T14:45:00+00:00,0.186748375787086,1.0,None
2019-08-01T14:50:00+00:00,0.179154689049419,1.0,None
2019-08-01T14:55:00+00:00,0.168807486637583,1.0,None
2019-08-01T15:00:00+00:00,0.222427031225536,1.0,None
2019-08-01T15:05:00+00:00,0.245463489363792,1.0,None
2019-08-01T15:10:00+00:00,0.240995003791519,1.0,None
2019-08-01T15:15:00+00:00,0.222334327212666,1.0,None
2019-08-01T15:20:00+00:00,0.191276744021834,1.0,None
2019-08-01T15:25:00+00:00,0.191276744021834,1.0,None
2019-08-01T15:30:00+00:00,0.172149069619651,1.0,None
2019-08-01T15:35:00+00:00,0.174418307355546,1.0,None
2019-08-01T15:40:00+00:00,0.172149069619651,1.0,None
2019-08-01T15:45:00+00:00,0.169527708786806,1.0,None
2019-08-01T15:50:00+00:00,0.168984308945835,1.0,None
2019-08-01T15:55:00+00:00,0.169527708786806,1.0,None
2019-08-01T16:00:00+00:00,0.172162111215834,1.0,None
2019-08-01T16:05:00+00:00,0.183648171014377,1.0,None
2019-08-01T16:10:00+00:00,0.183648171014377,1.0,None
2019-08-01T16:15:00+00:00,0.186507867017472,1.0,None
2019-08-01T16:20:00+00:00,0.182921428067062,1.0,None
2019-08-01T16:25:00+00:00,0.182431716130379,1.0,None
2019-08-01T16:30:00+00:00,0.183648171014377,1.0,None
2019-08-01T16:35:00+00:00,0.184003880550277,1.0,None
2019-08-01T16:40:00+00:00,0.187812026635802,1.0,None
2019-08-01T16:45:00+00:00,0.191059384085446,1.0,None
2019-08-01T16:50:00+00:00,0.190502942648291,1.0,None
2019-08-01T16:55:00+00:00,0.192050545395377,1.0,None
2019-08-01T17:00:00+00:00,0.206206002572707,1.0,None
2019-08-01T17:05:00+00:00,0.205786823935381,1.0,None
2019-08-01T17:10:00+00:00,0.213899566201144,1.0,None
2019-08-01T17:15:00+00:00,0.2357715184802,1.0,None
2019-08-01T17:20:00+00:00,0.231137839356271,1.0,None
2019-08-01T17:25:00+00:00,0.241363972283538,1.0,None
2019-08-01T17:30:00+00:00,0.262477881784439,1.0,None
2019-08-01T17:35:00+00:00,0.262460927709401,1.0,None
2019-08-01T17:40:00+00:00,0.263949517233757,1.0,None
2019-08-01T17:45:00+00:00,0.276560849422983,1.0,None
2019-08-01T17:50:00+00:00,0.277122398818643,1.0,None
2019-08-01T17:55:00+00:00,0.277954561335106,1.0,None
2019-08-01T18:00:00+00:00,0.266012589069988,1.0,None
2019-08-01T18:05:00+00:00,0.271051970515186,1.0,None
2019-08-01T18:10:00+00:00,0.274266397934467,1.0,None
2019-08-01T18:15:00+00:00,0.276041576534951,1.0,None
2019-08-01T18:20:00+00:00,0.277912828227319,1.0,None
2019-08-01T18:25:00+00:00,0.278298316074504,1.0,None
2019-08-01T18:30:00+00:00,0.277700467569468,1.0,None
2019-08-01T18:35:00+00:00,0.277880550276766,1.0,None
2019-08-01T18:40:00+00:00,0.278727275908967,1.0,None
2019-08-01T18:45:00+00:00,0.27533026614312,1.0,None
2019-08-01T18:50:00+00:00,0.27533026614312,1.0,None
2019-08-01T18:55:00+00:00,0.27533026614312,1.0,None
2019-08-01T19:00:00+00:00,0.238084010843436,1.0,None
2019-08-01T19:05:00+00:00,0.238084010843436,1.0,None
2019-08-01T19:10:00+00:00,0.238578613378688,1.0,None
2019-08-01T19:15:00+00:00,0.230944932412726,1.0,None
2019-08-01T19:20:00+00:00,0.244372668523027,1.0,None
2019-08-01T19:25:00+00:00,0.263644561243004,1.0,None
2019-08-01T19:30:00+00:00,0.264948720861335,1.0,None
2019-08-01T19:35:00+00:00,0.264187961083975,1.0,None
2019-08-01T19:40:00+00:00,0.249855246878521,1.0,None
2019-08-01T19:45:00+00:00,0.317263562431116,1.0,None
2019-08-01T19:50:00+00:00,0.27820767698103,1.0,None
2019-08-01T19:55:00+00:00,0.268982921280704,1.0,None
2019-08-01T20:00:00+00:00,0.247306592944398,1.0,None
2019-08-01T20:05:00+00:00,0.249855246878521,1.0,None
2019-08-01T20:10:00+00:00,0.249855246878521,1.0,None
2019-08-01T20:15:00+00:00,0.264187961083975,1.0,None
2019-08-01T20:20:00+00:00,0.27820767698103,1.0,None
2019-08-01T20:25:00+00:00,0.327993100971059,1.0,None
2019-08-01T20:30:00+00:00,0.327993100971059,1.0,None
2019-08-01T20:35:00+00:00,0.327993100971059,1.0,None
2019-08-01T20:40:00+00:00,0.327993100971059,1.0,None
2019-08-01T20:45:00+00:00,0.463015789295944,1.0,None
2019-08-01T20:50:00+00:00,0.397755641994677,1.0,None
2019-08-01T20:55:00+00:00,0.402846103024926,1.0,None
2019-08-01T21:00:00+00:00,0.308426902897211,1.0,None
2019-08-01T21:05:00+00:00,0.267024616933813,1.0,None
2019-08-01T21:10:00+00:00,0.276690178585134,1.0,None
2019-08-01T21:15:00+00:00,0.264671152222567,1.0,None
2019-08-01T21:20:00+00:00,0.274846096884815,1.0,None
2019-08-01T21:25:00+00:00,0.281422539120184,1.0,None
2019-08-01T21:30:00+00:00,0.281995065192631,1.0,None
2019-08-01T21:35:00+00:00,0.285237206003801,1.0,None
2019-08-01T21:40:00+00:00,0.285237206003801,1.0,None
2019-08-01T21:45:00+00:00,0.330510455074341,1.0,None
2019-08-01T21:50:00+00:00,0.335934237567042,1.0,None
2019-08-01T21:55:00+00:00,0.321351885474646,1.0,None
2019-08-01T22:00:00+00:00,0.284465360869685,1.0,None
2019-08-01T22:05:00+00:00,0.280270314097388,1.0,None
2019-08-01T22:10:00+00:00,0.279988289579924,1.0,None
2019-08-01T22:15:00+00:00,0.284219961501503,1.0,None
2019-08-01T22:20:00+00:00,0.278169638992162,1.0,None
2019-08-01T22:25:00+00:00,0.319551275761604,1.0,None
2019-08-01T22:30:00+00:00,0.309450342157696,1.0,None
2019-08-01T22:35:00+00:00,0.287634686102165,1.0,None
2019-08-01T22:40:00+00:00,0.323426586067474,1.0,None
2019-08-01T22:45:00+00:00,0.329162714788765,1.0,None
2019-08-01T22:50:00+00:00,0.331894603149263,1.0,None
2019-08-01T22:55:00+00:00,0.336536976670648,1.0,None
2019-08-01T23:00:00+00:00,0.265595475352059,1.0,None
2019-08-01T23:05:00+00:00,0.265595475352059,1.0,None
2019-08-01T23:10:00+00:00,0.265595475352059,1.0,None
2019-08-01T23:15:00+00:00,0.265549503725512,1.0,None
2019-08-01T23:20:00+00:00,0.272691299155428,1.0,None
2019-08-01T23:25:00+00:00,0.269448940984321,1.0,None
2019-08-01T23:30:00+00:00,0.265189990390726,1.0,None
2019-08-01T23:35:00+00:00,0.265189990390726,1.0,None
2019-08-01T23:40:00+00:00,0.265189990390726,1.0,None
2019-08-01T23:45:00+00:00,0.314121624550621,1.0,None
2019-08-01T23:50:00+00:00,0.317033921658321,1.0,None
2019-08-01T23:55:00+00:00,0.318335690317352,1.0,None
2019-08-02T00:00:00+00:00,0.254166581216786,1.0,None
2019-08-02T00:05:00+00:00,0.257422524383917,1.0,None
2019-08-02T00:10:00+00:00,0.26524932965336,1.0,None
2019-08-02T00:15:00+00:00,0.301711241622586,1.0,None
2019-08-02T00:20:00+00:00,0.303244607293838,1.0,None
2019-08-02T00:25:00+00:00,0.324076492277275,1.0,None
2019-08-02T00:30:00+00:00,0.296182691640546,1.0,None
2019-08-02T00:35:00+00:00,0.344185764152189,1.0,None
2019-08-02T00:40:00+00:00,0.353160121205795,1.0,None
2019-08-02T00:45:00+00:00,0.408069914376149,1.0,None
2019-08-02T00:50:00+00:00,0.410958193210879,1.0,None
2019-08-02T00:55:00+00:00,0.413033545883516,1.0,None
2019-08-02T01:00:00+00:00,0.315760953190862,1.0,None
2019-08-02T01:05:00+00:00,0.31747396684954,1.0,None
2019-08-02T01:10:00+00:00,0.328594101195173,1.0,None
2019-08-02T01:15:00+00:00,0.314957264826066,1.0,None
2019-08-02T01:20:00+00:00,0.328843521722178,1.0,None
2019-08-02T01:25:00+00:00,0.330072040082646,1.0,None
2019-08-02T01:30:00+00:00,0.44092767256015,1.0,None
2019-08-02T01:35:00+00:00,0.522750647014218,1.0,None
2019-08-02T01:40:00+00:00,0.527429645684883,1.0,None
2019-08-02T01:45:00+00:00,0.539576153650143,1.0,None
2019-08-02T01:50:00+00:00,0.543681648128648,1.0,None
2019-08-02T01:55:00+00:00,0.534887047742435,1.0,None
2019-08-02T02:00:00+00:00,0.486159623242777,1.0,None
2019-08-02T02:05:00+00:00,0.486211354907637,1.0,None
2019-08-02T02:10:00+00:00,0.49418085697532,1.0,None
